freq[Hz];dbTrc1_S11;angTrc1_S11;
8.557978989494747E+009;-2.363546870405777E+000;8.340561201936158E+000;
8.558979489744872E+009;-2.373045397331596E+000;5.769768627194353E+000;
8.559979989994997E+009;-2.394918690200640E+000;3.371490746041278E+000;
8.560980490245123E+009;-2.429760348383708E+000;8.881321565705235E-001;
8.561980990495248E+009;-2.449694367634386E+000;-1.646417706743429E+000;
8.562981490745373E+009;-2.457798274705581E+000;-4.139149553110508E+000;
8.563981990995498E+009;-2.475221381404237E+000;-6.387663579784674E+000;
8.564982491245623E+009;-2.527459713619773E+000;-9.018874165190628E+000;
8.565982991495748E+009;-2.534789971392437E+000;-1.143186228846993E+001;
8.566983491745873E+009;-2.543197646485379E+000;-1.395790037593853E+001;
8.567983991995998E+009;-2.564801380720221E+000;-1.644572517053594E+001;
8.568984492246123E+009;-2.604114430368516E+000;-1.880760214601382E+001;
8.569984992496248E+009;-2.606225618995728E+000;-2.135522892606340E+001;
8.570985492746373E+009;-2.630865186212290E+000;-2.379408823741826E+001;
8.571985992996498E+009;-2.643351017838135E+000;-2.642013328621516E+001;
8.572986493246623E+009;-2.647263429926752E+000;-2.887860667621357E+001;
8.573986993496748E+009;-2.645850094829356E+000;-3.127704572693714E+001;
8.574987493746874E+009;-2.647025663133407E+000;-3.368918559874123E+001;
8.575987993996999E+009;-2.667756199051149E+000;-3.641280262487210E+001;
8.576988494247124E+009;-2.678048372734522E+000;-3.881230631390610E+001;
8.577988994497249E+009;-2.678451462215154E+000;-4.133075652871521E+001;
8.578989494747374E+009;-2.675749868805771E+000;-4.376985893286365E+001;
8.579989994997499E+009;-2.699559269483442E+000;-4.617566027534735E+001;
8.580990495247623E+009;-2.680687756921648E+000;-4.864932142085056E+001;
8.581990995497749E+009;-2.653672279852976E+000;-5.118399099557322E+001;
8.582991495747874E+009;-2.673961940160520E+000;-5.367768341585566E+001;
8.583991995997999E+009;-2.712838676494903E+000;-5.605580572816935E+001;
8.584992496248124E+009;-2.666796739116572E+000;-5.854469805662234E+001;
8.585992996498249E+009;-2.666275314065201E+000;-6.080238430536550E+001;
8.586993496748374E+009;-2.641756394937461E+000;-6.333600291891957E+001;
8.587993996998499E+009;-2.681022841732340E+000;-6.577717317613654E+001;
8.588994497248625E+009;-2.660815507078703E+000;-6.811438996991470E+001;
8.589994997498749E+009;-2.634065199859856E+000;-7.051464915007581E+001;
8.590995497748875E+009;-2.632060020010046E+000;-7.286564325454641E+001;
8.591995997999001E+009;-2.596362974630513E+000;-7.516896326384430E+001;
8.592996498249125E+009;-2.578414259881904E+000;-7.760111530377509E+001;
8.593996998499250E+009;-2.588753901676378E+000;-7.999610084913991E+001;
8.594997498749374E+009;-2.543331305252612E+000;-8.210860732917361E+001;
8.595997998999500E+009;-2.549804771295354E+000;-8.450076164476256E+001;
8.596998499249624E+009;-2.493968441880118E+000;-8.677563744782009E+001;
8.597998999499750E+009;-2.478728305540584E+000;-8.888079663338063E+001;
8.598999499749874E+009;-2.456400323072588E+000;-9.123270126692103E+001;
8.600000000000000E+009;-2.424260755575729E+000;-9.355172119600628E+001;
